id,target
0b86ce905a,1
0b86fc1222,1
0b86ffbcdc,0
0b870fdd00,0
0b874ea431,0
0b876a0868,0
0b8779ae5a,1
0b87873554,1
0b87b1ae10,1
0b889c38ec,1
0b88a5ac91,1
0b88c3dc86,1
0b88ca0179,1
0b88d448bd,1
0b89239618,1
0b89420a96,0
0b8956b13f,1
0b896b85ed,0
0b898899bd,1
0b89a1bffe,1
0b89a24a54,1
0b89aaf64b,1
0b89c52cc9,0
0b89cb7fcb,1
0b89cc7120,1
0b89e11dda,1
0b89e1dcef,1
0b89e6a942,1
0b89f7d109,0
0b8a14c947,0
0b8a3ffa1b,0
0b8a400e73,0
0b8a4dd33a,0
0b8a87053c,1
0b8a89dbb8,0
0b8abc20f0,1
0b8af62571,1
0b8b1dc2fb,1
0b8b23ce09,0
0b8b604efd,0
0b8b9275eb,0
0b8ba03ea0,0
0b8ba949a0,1
0b8bc51f59,1
0b8be44d52,0
0b8c5b7840,1
0b8c6294b8,0
0b8ca597ab,1
0b8cdee57e,0
0b8cfce0ea,1
0b8d04ce5a,0
0b8d33f9b6,0
0b8d38aac2,1
0b8d38ad3f,0
0b8d5c578d,1
0b8d63d27b,0
0b8dc142a0,1
0b8dc1882b,0
0b8dd041e7,1
0b8dd2780e,1
0b8decd386,0
0b8e0ac9ce,0
0b8e19e210,1
0b8e37383e,0
0b8e526a5b,0
0b8ed7f7de,1
0b8ee22fc8,0
0b8ee75494,0
0b8efda9af,1
0b8f06eec7,1
0b8f0f50c8,1
0b8f1079c9,0
0b8f1ca6f3,0
0b8f419f21,0
0b8f528c75,1
0b8f53e323,1
0b8f5ea3a2,0
0b8f7f7c12,1
0b8f98d2c5,1
0b8f990941,1
0b8fa30fd6,1
0b8fa907f2,1
0b8fc431fb,0
0b900146e3,1
0b900fe7f4,1
0b9027f8bd,1
0b9051a55d,0
0b9064152c,1
0b9078f3a0,1
0b90a9ec63,1
0b90b9b13d,1
0b90bb6571,0
0b90e49968,1
0b90ea176a,0
0b910e58fa,1
0b91131902,1
0b913a5f80,1
0b915ae1da,1
0b91600def,1
0b9184ed01,1
0b9190a357,1
0b91939a2f,1
0b91afe772,0
0b91b36839,1
0b91b9b455,1
0b91e39b72,1
0b92045e8b,0
0b9212e6de,1
0b921c6eef,0
0b9220482a,0
0b9233fb90,1
0b92392f75,1
0b92552575,0
0b925d269c,0
0b926b2408,0
0b9299874e,0
0b92ba4bbc,1
0b92f6b997,0
0b932f4cfa,1
0b9332d074,0
0b933f2b33,1
0b938e6ea0,0
0b93a52833,1
0b93a65f84,0
0b93a7ee9a,0
0b93ac97cb,0
0b93e351e3,0
0b941231ad,0
0b94219161,0
0b94351db1,0
0b947817dc,0
0b94869e1f,1
0b9487f100,1
0b94a96a6e,0
0b94ae9cc2,0
0b94c0d2d9,0
0b94f52917,0
0b9500de9a,0
0b953e0567,1
0b95495a5d,1
0b957637e3,1
0b957daef8,1
0b95a19707,1
0b95b02d34,0
0b95c0900c,0
0b9603809a,1
0b9630b556,0
0b963acd9c,0
0b963e368b,1
0b969b3284,0
0b96af6f64,0
0b96b448f3,1
0b96d18b3b,1
0b97078d89,1
0b972503cd,1
0b9730fb43,0
0b97413bc9,1
0b975ac240,1
0b976b84c8,1
0b97760242,1
0b97afb22e,1
0b97e6f8f5,1
0b980ef1eb,1
0b980f97f7,0
0b982fe84d,0
0b983614f1,0
0b98985fb2,0
0b989c6a70,0
0b989f5307,0
0b98a9e6e3,0
0b98dfd354,0
0b98ecaaa8,1
0b990f7688,1
0b992230ee,1
0b9923430d,1
0b994e56fb,0
0b9954fcde,0
0b99886d24,0
0b99aa306a,0
0b99c809b5,1
0b9a36e5a3,1
0b9a380c46,0
0b9a958222,1
0b9adc77e7,1
0b9ae80e2a,0
0b9b06fa13,0
0b9b1f527c,0
0b9b382dfa,1
0b9ba87b22,0
0b9bc66bbf,0
0b9c230ac0,0
0b9c2910b9,1
0b9c8a2fcf,0
0b9ca7da3f,0
0b9cd2fae6,0
0b9cfa05ea,1
0b9d23ce82,1
0b9d277ec4,0
0b9d2c64fe,1
0b9d308e38,1
0b9d852fec,1
0b9d8c4c22,0
0b9ddba3b3,1
0b9e0d4882,1
0b9e2859cb,0
0b9e358170,1
0b9e42e120,1
0b9e45bc69,0
0b9e4a5cda,1
0b9e643d5c,0
0b9ea20dcf,1
0b9ebd50e5,1
0b9ec0e8f6,1
0b9f03325e,0
0b9f131f9c,0
0b9f21894c,0
0b9f5f4d35,1
0b9f6f2ac3,1
0b9f9ae4e1,1
0b9f9dde12,1
0b9fc5f8d5,0
0b9fd890b8,0
0b9fecb968,1
0b9fff0410,0
0ba00661a7,1
0ba0215933,0
0ba02dd30b,0
0ba033bc16,0
0ba0418dd6,0
0ba0470899,0
0ba060faeb,1
0ba064bd67,1
0ba085414d,1
0ba094f682,1
0ba097e052,1
0ba09b6a22,0
0ba0ce6070,1
0ba1016ddb,0
0ba10c0dc7,1
0ba12d1c62,0
0ba16d2251,1
0ba1becbeb,1
0ba1d451c5,0
0ba1d757c6,0
0ba1e9fed3,0
0ba20e6830,1
0ba21a788a,0
0ba21b1292,0
0ba2204d42,1
0ba27386d5,1
0ba299b193,1
0ba2b06cb4,1
0ba2b54820,0
0ba2cd2af7,1
0ba3147f35,1
0ba34388d3,0
0ba3a7cdb6,1
0ba4ee76a0,0
0ba4f144fc,1
0ba52e9a7c,0
0ba53908e2,1
0ba541ef92,0
0ba549c489,0
0ba54a5702,0
0ba56ae1d8,1
0ba56f29df,1
0ba582489c,0
0ba597bec7,0
0ba5b25ed4,0
0ba5be94a7,1
0ba5d5244f,1
0ba5dcb063,1
0ba5ef0a5f,0
0ba5f1c4de,1
0ba5fa0431,1
0ba6009d48,1
0ba6243135,0
0ba63d7006,1
0ba64e5f9d,1
0ba6529bef,0
0ba6742505,0
0ba6b555ee,1
0ba6d8e8cc,0
0ba7356563,0
0ba761bb7c,0
0ba76806ca,1
0ba7b0137c,0
0ba7f1df6f,0
0ba80b3c77,1
0ba8425ab6,1
0ba842a969,0
0ba86350c9,0
0ba86fd465,0
0ba87211dc,0
0ba8d2f07f,1
0ba8e82356,1
0ba904abba,1
0ba91627fb,0
0ba932c828,0
0ba952bc5d,0
0ba96584e5,1
0ba9a5bbd2,0
0ba9ae768d,0
0ba9ce163f,1
0ba9d04bb3,0
0ba9d3fca2,0
0ba9eef50b,1
0baa12215b,1
0baa1c6826,1
0baa5911c5,1
0baa5d623a,1
0baa89ba09,1
0baa9d036b,0
0baa9f12d4,0
0baadfc33a,0
0baae2cb5e,1
0baaff8044,0
0bab67b758,1
0babe68468,1
0bac1ff0df,0
0bac3928b6,1
0bac4323a0,1
0bac508a0e,0
0bac552ac3,0
0bac6f96e1,0
0bac7b3cf9,1
0bac806533,1
0bac9cdfd2,1
0bacd11138,1
0bad19ed72,0
0bad1c6d8d,1
0bad3ba5bf,0
0bad49cdb7,0
0bad833fd9,1
0bad8ed5ca,1
0bada29c25,1
0badeb2d2a,1
0bae0c6ec2,0
0bae26bf39,0
0bae49757d,1
0bae617bde,0
0bae62ce5a,1
0bae7b1529,1
0baee77fc7,0
0baef100c5,1
0baf0e2f6d,0
0baf160abc,0
0baf6d8b4e,1
0baf75491d,1
0baf7bdf30,1
0bafb57638,0
0bafd364e6,0
0bafd8710a,1
0bb04296a0,0
0bb04b4db0,1
0bb0c32244,1
0bb0c334d7,0
0bb0c36c3b,1
0bb0caef7c,1
0bb0ead28f,1
0bb1039a80,1
0bb164ab42,1
0bb164ffb1,1
0bb1710403,1
0bb18a0bc2,1
0bb1908bb5,0
0bb19e7333,1
0bb1bece62,0
0bb1c4f585,0
0bb1ccbf4b,0
0bb1ed784d,0
0bb1fd82b5,0
0bb22e1628,1
0bb244a975,1
0bb2497145,0
0bb2914012,0
0bb2967e94,1
0bb29b044e,1
0bb2b82261,0
0bb2d785ac,1
0bb301c6c3,0
0bb312d467,0
0bb31829aa,1
0bb31ee5a1,0
0bb32eff40,1
0bb364005b,0
0bb39c5826,1
0bb3ad0b00,0
0bb42317a9,0
0bb450bc87,0
0bb4534f70,0
0bb460b059,0
0bb46a8091,1
0bb47dced6,0
0bb4804b4c,0
0bb486a2ff,1
0bb487910a,1
0bb49f0bd1,0
0bb4b49eb5,0
0bb4d143db,1
0bb4e93c3d,0
0bb53743f3,1
0bb5424007,1
0bb56b1266,0
0bb5d5343f,1
0bb5e5a872,1
0bb5fb000c,1
0bb622a309,0
0bb645d55a,1
0bb65c6b45,1
0bb65eb1a6,0
0bb6749f88,1
0bb6889b4d,0
0bb6c5003a,0
0bb6c5c107,0
0bb6c8fdca,0
0bb6cf4729,0
0bb6ed2c48,0
0bb72737e7,0
0bb7509a31,1
0bb75fbd71,1
0bb7f0ea60,0
0bb83d3847,0
0bb87ed168,0
0bb8a7c056,0
0bb8a940b3,0
0bb8c21a8a,0
0bb8d7562b,0
0bb8fbe130,0
0bb8fbf15e,0
0bb935bcda,1
0bb939633a,0
0bb970ff38,1
0bb9989a88,0
0bb9adc0a1,1
0bb9eca5cc,1
0bb9ef32a0,1
0bba132d11,0
0bba28e08c,1
0bba357854,0
0bba36ac3a,1
0bba428f8c,1
0bba91c811,1
0bbaa909c8,0
0bbab5214c,1
0bbae04956,0
0bbaf64ed2,1
0bbb3b62f7,0
0bbb5c8ed6,0
0bbb78b786,1
0bbbc641c1,0
0bbbc84ea4,0
0bbc436355,0
0bbc4a0cfe,1
0bbc5b8fcc,0
0bbc65f654,1
0bbc718168,1
0bbcab0c37,0
0bbcb73bae,1
0bbcb7ed36,0
0bbcc7a8e3,0
0bbcf764d2,1
0bbcfc0021,1
0bbd117317,1
0bbd231624,1
0bbd2b7d8d,0
0bbd6ffcf9,0
0bbd7afcb0,0
0bbde204ba,1
0bbe0ac066,1
0bbe101bc7,1
0bbe266983,1
0bbe532e66,1
0bbe8c8219,0
0bbe9cd310,1
0bbea209da,0
0bbeb628a0,0
0bbee072ef,1
0bbef1e885,0
0bbef77d6c,1
0bbf0d121f,0
0bbf6efcd2,0
0bbf8c1cc1,1
0bbf930273,1
0bbf9a4373,1
0bbfa68631,1
0bbfa939dd,0
0bbfb6a948,1
0bbfce75e2,1
0bbfdbb84a,1
0bbff05376,0
0bbffb77ca,1
0bc00d053e,1
0bc016ee05,1
0bc03118b5,0
0bc0371423,1
0bc057c4d8,1
0bc08611ee,0
0bc088d2ff,1
0bc0a18ae9,0
0bc0d750ee,1
0bc1058229,0
0bc14ea003,0
0bc1737deb,0
0bc192a337,0
0bc19488d9,1
0bc1a44d67,1
0bc1faff28,0
0bc2194ed5,0
0bc2247d36,1
0bc23e6a64,1
0bc266173c,0
0bc27378c4,1
0bc2b9e9c2,1
0bc2d93c40,0
0bc2dc10ea,0
0bc2ec1373,1
0bc2f15d81,0
0bc3473263,0
0bc35b06a9,0
0bc3c2d16b,1
0bc3c67d73,0
0bc3e10929,1
0bc3f757d7,1
0bc3f83245,1
0bc420d1a8,1
0bc428c8fe,1
0bc43d4932,0
0bc48716ec,0
0bc48cef9a,0
0bc4f6dd9f,0
0bc529067e,0
0bc55f9285,1
0bc59601cd,0
0bc5ea455a,1
0bc6174792,0
0bc62aede6,1
0bc6500efd,0
0bc6bccdac,0
0bc6d7a623,1
0bc6f92429,1
0bc6fbd7af,0
0bc7441016,1
0bc75d4b0f,0
0bc785d7d7,1
0bc788c3bc,0
0bc7ad879a,1
0bc7bc5d47,0
0bc7c8ef70,1
0bc81c36e3,0
0bc85b9e53,0
0bc868dfb7,0
0bc86f1642,1
0bc8a0d044,0
0bc90f48b7,1
0bc91c27b8,1
0bc91c9aef,1
0bc930556d,1
0bc953f76a,1
0bc9873335,0
0bc992bf0b,1
0bc9beb3f9,1
0bca04db67,1
0bca1068c3,0
0bca1c3f13,1
0bca22dc39,1
0bca7378b7,1
0bca9ff737,1
0bcab0564d,1
0bcadce16c,1
0bcaebc6df,1
0bcb06bb08,0
0bcb169be7,1
0bcb25eecc,1
0bcb73de3d,0
0bcb8e733b,1
0bcb9712a9,0
0bcba25d4f,1
0bcbc84f82,0
0bcc033652,1
0bcc76d120,1
0bcc907b22,0
0bcca22750,0
0bccad6428,0
0bcd3fb34b,0
0bcd49157b,1
0bcd78af51,1
0bcdb64d9b,1
0bcde0d5f6,1
0bcdec5697,0
0bcdeded92,0
0bcdf69a37,1
0bce1e7917,1
0bce22e0a0,0
0bce3c859f,1
0bce485b6b,1
0bce5e78d0,0
0bce8d6052,0
0bce9cebfa,1
0bceb8a884,1
0bcedc77af,0
0bceed92dc,0
0bcefe8d1f,1
0bcf428994,1
0bcf8275b1,0
0bcf956aa8,1
0bcf99b47a,0
0bcfc66804,1
0bcfdd8835,0
0bd00aaa46,0
0bd02eda09,1
0bd03ff3e4,0
0bd044e5e9,0
0bd07f3da6,0
0bd0c151d2,1
0bd0c3d847,0
0bd0d8fb64,1
0bd1005b82,0
0bd1328e9a,0
0bd17ad6c2,0
0bd1896ca0,0
0bd1ba1237,1
0bd1c89fca,1
0bd1d8ff2e,0
0bd1e0b45f,0
0bd1edfdd0,1
0bd26832bc,1
0bd270aa70,1
0bd28121d0,0
0bd297fec9,1
0bd2ac5463,0
0bd2c4e6ba,0
0bd2c7d571,1
0bd2f45297,1
0bd3149a8c,0
0bd321ff85,1
0bd38b937d,0
0bd391ffed,1
0bd39c04bc,1
0bd3d26727,0
0bd3d3b6f0,0
0bd419e36f,0
0bd423baec,0
0bd424a341,0
0bd4264f02,0
0bd43209df,1
0bd43a629d,1
0bd4540f63,1
0bd4548309,0
0bd47b2008,0
0bd49358f7,0
0bd4b287c6,0
0bd4c827b0,1
0bd4cc8ade,1
0bd4cf373a,1
0bd4e8ba5d,1
0bd542d8b4,1
0bd5483d99,1
0bd56455ef,0
0bd59acf39,0
0bd59ce7fd,1
0bd5c1917b,0
0bd5c89134,1
0bd5d52562,0
0bd5d70bb3,0
0bd5e9c875,0
0bd5f85b5b,0
0bd60d1caa,1
0bd6195f8a,0
0bd61b8807,0
0bd643c9ce,0
0bd6671ca1,1
0bd6925fa9,0
0bd6a1acff,1
0bd6a48d08,0
0bd6b2672c,0
0bd6e8b008,1
0bd6f8047b,1
0bd710afdd,1
0bd7495d57,0
0bd765c102,0
0bd76819f0,0
0bd76f3e14,0
0bd79f2f0f,0
0bd7a69478,0
0bd7c489f8,0
0bd7e424f0,0
0bd80cf973,1
0bd88abcc6,0
0bd8b38b24,0
0bd8d9cde4,0
0bd90084f5,0
0bd9479bc3,1
0bd96a6fb0,1
0bd97f8c24,1
0bd9d79759,0
0bd9e10d6f,0
0bd9ef49ab,1
0bd9f89843,1
0bda159710,1
0bda200cb6,0
0bda634a8f,1
0bdac73fe8,0
0bdad542a6,0
0bdad955ff,0
0bdae006ca,0
0bdaf39a84,1
0bdb1089d2,0
0bdb1bdc0f,0
0bdb22a6ce,1
0bdb2d1fb3,0
0bdb354cb5,1
0bdba7867d,0
0bdbbfd118,0
0bdbc25c8d,1
0bdbdebfbc,0
0bdbfa84ba,1
0bdc1a879e,0
0bdc32e872,0
0bdc42cb46,0
0bdc65f817,1
0bdc7fc40b,0
0bdcb41c78,0
0bdcdde50f,0
0bdd67aae6,0
0bddbc6e62,1
0bde0182b3,0
0bde1b1579,0
0bde2873c7,1
0bde39ee8f,0
0bde3f82b0,1
0bde4c10fc,1
0bde891fca,0
0bde900f27,0
0bdeba9c65,1
0bdf392118,1
0bdf3f65fb,0
0bdf59f00e,1
0bdf95f944,0
0bdfbfc001,0
0bdffb2d5e,0
0be00fa628,0
0be0193084,0
0be01b2a19,1
0be02968a1,1
0be03c5982,1
0be04c211b,0
0be080127a,0
0be09e8923,1
0be0b0a932,0
0be0bb132e,1
0be0be3329,1
0be0c7fc0b,1
0be0e5addf,1
0be128ac12,1
0be12d245c,1
0be13a7d82,1
0be144f155,0
0be154d0b0,1
0be156e06a,0
0be16c0057,1
0be1729535,1
0be1866503,0
0be1aa86dd,1
0be1d1d274,1
0be1d60c22,1
0be24206c8,0
0be2440186,0
0be2675ab2,0
0be26edb1e,0
0be2833a1e,1
0be29760dd,0
0be297a46e,0
0be2b54814,0
0be2c33bf4,1
0be2d31890,0
0be2deb186,0
0be2fabb4b,0
0be317fe89,1
0be31b9265,0
0be333d048,1
0be34cf603,1
0be3727ca5,1
0be3770730,1
0be39ec47a,1
0be3c222aa,1
0be3c3aa12,0
0be420484e,1
0be44e5ee0,1
0be4b4e4ef,1
0be4c1f8c6,0
0be50ffd0a,0
0be51005e8,0
0be524f1e8,1
0be551be99,1
0be5553f08,1
0be58dea4c,1
0be5add2a1,1
0be5b82b65,1
0be5c51f3a,1
0be5cb1998,0
0be5f331df,1
0be6091534,1
0be61c6711,0
0be6244cd4,0
0be6666127,1
0be6a02877,0
0be6b92ab1,0
0be6db9556,1
0be6f74a7b,0
0be707d690,0
0be74a6498,1
0be773a0b9,1
0be77f43cf,1
0be7b0beb3,0
0be7d9c729,0
0be809f84f,0
0be81fbdce,0
0be82c6804,1
0be831cd1f,1
0be83cd57f,1
0be843e98a,1
0be870690c,1
0be872d164,1
0be8825492,0
0be8cf35d4,1
0be9073e4b,1
0be90bbc06,0
0be93dddc0,1
0be94490b7,0
0be97b7ae3,1
0be97fd751,0
0be98b8105,1
0be98d7c65,0
0be9a7fe70,1
0be9ab3c82,0
0be9c834c7,0
0be9c9a090,1
0be9cca469,0
0be9ec17d5,0
0be9ec40b0,1
0bea02a380,0
0bea094212,1
0bea1361c6,0
0bea137065,0
0bea1a93e0,1
0bea27dc22,1
0bea3f4eb8,1
0bea44b980,1
0bea479ca8,1
0bea6d6099,1
0beaa0bb0d,1
0bead492c8,1
0beae98bd3,1
0beb409c2b,1
0beb5c9dc2,1
0beb62c0f0,1
0beb6c0d49,1
0bebc06b10,1
0bebecfac3,1
0bec180f1c,0
0bec2ae281,1
0bec381820,0
0bec3dce86,0
0bec53edb5,0
0bec6ce56f,1
0bec74a430,1
0bec8e7516,1
0becb3563d,0
0becd516c8,0
0becdf4511,1
0beceeb7e0,1
0bed13fc10,0
0bed2821c5,1
0bed33e8b2,0
0bed3654bf,1
0bed4615e4,1
0bed4ee697,0
0bed56a485,1
0bed62971a,1
0bede2286b,1
0bedeb3b38,0
0bee2b341b,0
0bee35a462,0
0bee4cabe9,1
0bee52121e,0
0bee99ce3a,0
0beeb93925,0
0beedee3d5,0
0beef24ff3,1
0beefd1f8c,0
0bef057353,1
0bef0dbd46,1
0bef77ab69,1
0bef8e6887,0
0bef9ad5fb,0
0befb3cdce,0
0befbcac9f,0
0befd16378,1
0befed7c66,1
0befff95d4,1
0bf0098bf3,1
0bf031ccb5,1
0bf06fca83,0
0bf078ecf1,1
0bf08bb593,1
0bf0a2bf13,0
0bf0de5bfe,1
0bf0eaa7ad,1
0bf120ed40,1
0bf122ba1f,0
0bf164293b,0
0bf16e9910,0
0bf1715046,1
0bf1838992,0
0bf1885a6b,0
0bf195ebed,0
0bf1ab6755,0
0bf1ac3782,1
0bf1d0edbc,0
0bf1e0cc82,0
0bf212a6ff,1
0bf24ba799,0
0bf26169df,0
0bf278059e,0
0bf2833ad2,1
0bf286559b,0
0bf29bbcc8,0
0bf2f2f86b,1
0bf2f762e0,0
0bf30c5a01,0
0bf345beaa,1
0bf368d846,0
0bf370f198,0
0bf37deb81,1
0bf3ca56b6,1
0bf3caea9d,0
0bf3e475b0,1
0bf3f3297a,1
0bf3f5e565,0
0bf401c1b7,0
0bf4b3e905,0
0bf4de7ca2,0
0bf4eb1cfe,0
0bf540069f,1
0bf5465517,1
0bf54acd87,0
0bf5523dba,0
0bf578e78f,1
0bf5854366,0
0bf5950ce0,1
0bf5ae95f8,1
0bf5d43149,1
0bf6289c21,1
0bf6359c70,0
0bf68cefd1,1
0bf6981fab,1
0bf699e6d1,0
0bf6a9a817,0
0bf6cabf41,0
0bf6d7d423,1
0bf6dceb9d,0
0bf6f52f88,1
0bf710be7c,1
0bf75692e8,0
0bf75b4a45,1
0bf7bb0737,1
0bf7bede4d,0
0bf7c27a0c,1
0bf7d18436,0
0bf7ee96a7,1
0bf80bbaca,0
0bf8139fc3,1
0bf88578cb,1
0bf8abc5ac,0
0bf8cee81d,0
0bf8de42aa,1
0bf8ed0c62,1
0bf8f98ffc,1
0bf9008860,0
0bf915422a,0
0bf91e8775,0
0bf94039c2,1
0bf9457c2c,0
0bf948d817,0
0bf9564210,0
0bf9654ef2,0
0bf97c5974,1
0bf9a71736,1
0bf9d31e38,1
0bf9d5c0e4,1
0bf9e07029,1
0bfa221f78,0
0bfa334264,1
0bfa4f654e,1
0bfa73ff6e,1
0bfa85790e,0
0bfad0b938,0
0bfaeb99f4,0
0bfb0fe4f4,0
0bfb194087,1
0bfb266a5f,0
0bfb2dc99f,0
0bfb42e5d6,1
0bfb512f97,1
0bfb7701bf,1
0bfbb0d524,0
0bfbb35af2,1
0bfbdd0073,0
0bfc016e07,1
0bfc43224f,0
0bfc4c64c6,1
0bfc4f8599,1
0bfc5363c4,0
0bfc98e9ed,0
0bfc9aac44,1
0bfc9ecaf8,1
0bfca6e44c,0
0bfcb7856e,0
0bfccd509f,1
0bfcd5b864,0
0bfced4a77,1
0bfcf903c5,0
0bfd095a09,1
0bfd3427cf,0
0bfd72ceb2,1
0bfd7b8536,1
0bfd8066b0,0
0bfd83b831,1
0bfd8a5712,1
0bfd9a3bda,0
0bfdc4ac79,0
0bfde8da6f,0
0bfe05a4c1,1
0bfe088ee1,1
0bfe1d5fab,0
0bfe27e5ca,1
0bfe865740,1
0bfea69434,0
0bfeaa7e45,1
0bfeed317b,1
0bfeee995d,0
0bff15b620,0
0bff3612ad,1
0bff6b250d,0
0bff8a52e7,1
0bffc8f928,0
0bfffebc23,1
0c0008c89c,0
0c00123722,0
0c0019670b,0
0c00343117,0
0c004f2821,1
0c0050e0bd,0
0c00544182,0
0c00596cfb,0
0c0059a3af,1
0c009175b1,0
0c00976433,1
0c00c86473,1
0c00d33ec2,0
0c00db1429,1
0c00dcfe5b,0
0c00de5994,1
0c00f04739,0
0c01451f56,0
0c01a56694,1
0c01adb791,0
0c01bb9b79,0
0c01be7e3a,0
0c01c6130a,1
0c01c66eaa,1
0c02017c6f,1
0c024bd313,1
0c024d626d,0
0c024eea62,1
0c025bb854,1
0c02626177,0
0c02720a39,0
0c0279e8ad,0
0c0287e400,1
0c0297b09a,0
0c02bc77f5,1
0c02c81af2,1
0c02e1bdcf,0
0c02ed6f22,0
0c031edff7,0
0c032a84fd,0
0c03430edf,1
0c0371016a,1
0c03819638,0
0c03904a3a,1
0c03a38c54,1
0c03b385fb,0
0c03f9e464,1
0c0433148d,1
0c043af4cb,0
0c04415bd2,0
0c045bdafa,0
0c04899076,1
0c049e16be,1
0c04fcc0e8,1
0c050982de,1
0c050d958e,1
0c051c8991,1
0c052a2571,1
0c0533b257,1
0c0535cdc4,1
0c053f61b6,0
0c055aac0b,0
0c05696ea3,0
0c05789b2d,0
0c05919d5d,1
0c059be304,1
0c05dc1315,0
0c05f88eb6,1
0c063bbf98,1
0c064c85dd,1
0c066e56a1,0
0c069ae7d9,1
0c06b328d6,1
0c06c94b8d,0
0c06cb625e,0
0c06cb7b9a,0
0c06dbeced,0
0c06dbfe7e,0
0c06f89cde,1
0c0706b920,0
0c0708989e,0
0c070b8cdb,0
0c07222658,1
0c073733d4,1
0c0743d410,0
0c07488d4d,0
0c074d185d,1
0c078bd7b3,0
0c078e439e,0
0c07e55237,0
0c080d50b5,0
0c083b2279,0
0c0869a684,1
0c08799b30,0
0c08c0bee9,1
0c08ce87d3,0
0c090f1dfe,0
0c091b3486,0
0c09264c25,1
0c093b04f0,1
0c0970adae,1
0c09952f7f,0
0c099c3c91,1
0c09c87520,1
0c09ce61b6,0
0c09e253f8,0
0c09e8b130,0
0c0a3874f6,0
0c0a621fab,0
0c0a638f71,0
0c0a9e59c3,1
0c0a9e9618,0
0c0aaae822,0
0c0ab5fc8b,0
0c0ac8f7c2,0
0c0ad2c1da,0
0c0ae5beeb,0
0c0b1dfb38,0
0c0b377d8c,1
0c0b46f56c,0
0c0b4b3d21,0
0c0ba26905,1
0c0ba44fdc,0
0c0bf7c61a,0
0c0bfc362d,1
0c0c19841a,1
0c0c1d8e6d,1
0c0c2fcb83,0
0c0c3b9a23,1
0c0c4e29f5,1
0c0c91a125,0
0c0c91b69b,0
0c0ca39d16,1
0c0cc76e94,0
0c0d0c96a2,1
0c0d0f512c,1
0c0d18e32e,1
0c0d247510,1
0c0d718ad5,0
0c0e08e53b,1
0c0e138aaa,0
0c0e292143,0
0c0e789ee7,0
0c0e931675,0
0c0ef5e776,1
0c0f5e2f54,1
0c0fa8cf8a,1
0c0fc080b4,0
0c0ffb13b6,1
0c1020ccaa,1
0c1030631b,1
0c1052678e,1
0c1054740b,1
0c105bb60a,1
0c10800e02,0
0c1086b0ff,0
0c109ba42e,0
0c10cb3813,0
0c10cf691b,0
0c10e36202,0
0c1118453f,1
0c114410b5,1
0c11673f38,0
0c11ca5cb3,0
0c12124b77,1
0c1221ed37,1
0c122bf0af,1
0c122d63e3,0
0c1238c10f,1
0c124a3e79,1
0c12e14f12,1
0c12fe4866,1
0c1305e681,1
0c130fdba6,1
0c1355e770,1
0c135f8182,1
0c13a4d215,0
0c13ad6ec6,1
0c13b01947,1
0c13ed685d,1
0c13f20d52,0
0c14170ca7,0
0c1417862c,0
0c14273c96,1
0c1432e881,1
0c14332d49,0
0c14475627,1
0c1486fce4,1
0c15100159,0
0c1528aeec,1
0c155ed950,0
0c1570b11d,1
0c157c208f,0
0c15b844dd,1
0c15e3020b,1
0c15e3d860,1
0c161afafd,1
0c161d59e1,0
0c164c2893,1
0c166c213e,0
0c168e17a9,0
0c16c37c8f,1
0c1722d03a,1
0c1762114c,0
0c1783699f,1
0c17901708,1
0c1793b8f7,0
0c17d1310a,0
0c17e3e75e,0
0c180adffd,0
0c1810566a,0
0c1860c301,0
0c18716a26,1
0c18b78a73,1
0c18c3e30a,0
0c18e569bd,1
0c18e9015a,1
0c193662e3,1
0c19a5be22,0
0c19c43a17,1
0c19c6edd5,0
0c19dc4b31,1
0c19f51db3,1
0c1a02542a,0
0c1a0ac007,0
0c1a2456d3,0
0c1a2dc841,0
0c1a53d6fb,1
0c1a583bcd,0
0c1a5dc8e7,1
0c1a9745be,1
0c1ade7b66,0
0c1ae6bff3,1
0c1aebdb3d,1
0c1af7b7f1,1
0c1b0d9252,0
0c1b3809d4,0
0c1b4f1f8b,1
0c1b84b3df,0
0c1b85e08e,0
0c1ba73d5f,1
0c1ba97082,1
0c1bba64dc,1
0c1bc50305,1
0c1be86ff8,1
0c1c13499d,1
0c1c18d793,1
0c1c1e8fe4,1
0c1c27a593,0
0c1c2a1ad9,0
0c1c43bcb8,0
0c1c5bed16,1
0c1c6ad7f1,0
0c1c7debe4,1
0c1c918125,0
0c1ca2a67c,1
0c1cba14cf,0
0c1cccbd62,1
0c1d413a5c,0
0c1d6d8fed,0
0c1dd4529e,0
0c1ddaeef8,1
0c1e1eaa50,0
0c1e23c43e,0
0c1e864c72,1
0c1e916f80,0
0c1e928421,1
0c1eb41e54,0
0c1f2614a8,0
0c1f49c21d,0
0c1f66b52b,1
0c1f759aaf,1
0c1f90cb38,0
0c1f95b6c9,1
0c1fb2c7ad,0
0c1fc0a080,1
0c1ff19439,1
0c1ff7bd83,1
0c2027ada2,1
0c20310fa8,1
0c2035f55a,1
0c205a0435,0
0c2095b6bc,0
0c209a7410,1
0c20d2592b,1
0c20ea7f0d,1
0c20f429d8,1
0c20f9f3b2,1
0c213747bc,0
0c213c3911,1
0c215495f2,1
0c219a7e17,1
0c21bc0161,1
0c21c46bcf,1
0c21d46dbc,1
0c220e9ddc,0
0c225004b3,0
0c22633abd,0
